drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
ABT737,-10.516,18.068932,9.905216,-5.1513815,-6.536132,-42.386505,8.322168,27.368315,-11.377261,-10.274504,19.789358,-18.37032,31.054537,42.777424,18.403465,8.176261,2.243286,43.1685,4.613059,19.261364,-1.3904219,33.818123,55.847576,25.510723,-31.063396,-21.037668,-15.852234,0.5476791,-14.017268,18.978775,16.401329,14.504627
AC220,-7.0833187,12.0949955,6.4956174,-4.397834,-3.736406,-30.235697,5.6650543,18.495089,-8.622484,-7.016374,13.907811,-13.398884,21.228127,29.500254,12.18083,6.307394,1.5842274,29.510128,3.9946623,13.690684,-0.63635385,23.884958,39.280113,17.14931,-20.361376,-14.136512,-9.69113,-0.4697081,-9.133497,13.01851,11.2431135,9.594462
ACY-1215,-5.487184,9.141661,5.7281866,-3.5104413,-3.053688,-22.587112,4.9754815,14.324068,-6.4899817,-5.783376,10.367713,-10.194457,16.987717,23.056849,9.971624,3.8280816,1.2766566,22.740126,2.212981,10.371838,-1.0156592,18.40015,30.565449,13.033865,-16.421385,-11.312015,-7.321695,0.20809935,-7.3224063,9.63768,9.318561,7.306635
ACY-738,-3.7531419,5.7605743,3.1645463,-2.268437,-1.7132173,-14.700619,2.7741368,9.519106,-4.2774096,-3.4563365,6.86719,-6.351348,10.217057,14.160716,5.658451,3.4437842,1.0693492,14.579155,2.1588235,6.800397,-0.32213584,11.579515,19.355581,8.437553,-9.431348,-7.0072646,-4.7568846,-0.27410924,-4.13987,6.129232,5.3090816,4.55672
Afatinib,-5.9854856,10.684026,5.9218187,-3.6589813,-3.6908457,-24.655182,5.181327,16.121258,-6.949011,-5.716611,11.6882515,-10.998891,18.87097,25.722357,11.065246,5.2648196,0.8204187,25.265116,3.290304,11.347345,-0.19199765,20.71693,33.336708,15.052009,-17.944393,-12.069397,-9.275582,-0.23799017,-8.095231,11.379333,9.708475,8.360591
Afuresertib,-5.529063,9.751008,4.655459,-1.8659819,-4.228496,-21.102974,3.1705723,14.844562,-5.194496,-5.151356,10.827615,-7.623032,15.598305,21.696592,9.803024,5.08735,0.30654192,22.650997,3.3797393,9.212271,-0.7290263,16.92836,27.33487,13.405953,-15.785292,-11.147413,-9.803791,0.4704216,-7.647117,11.213552,7.7654295,8.298453
AGI-5198,-5.6396303,8.873024,5.6621594,-4.644043,-2.5228655,-24.317106,5.8761163,14.447182,-7.2685046,-5.9398756,10.357744,-11.749528,17.454185,24.07198,9.951744,3.574334,2.2242272,23.54127,2.0094628,11.575157,-0.7319872,19.442627,32.919476,13.804945,-17.139063,-11.450512,-6.8454447,-0.265495,-7.0259833,9.449278,9.8149395,7.0031176
AGI-6780,-6.661783,11.261322,5.640838,-2.7850995,-4.704942,-24.135511,4.2971635,17.491787,-6.2265735,-5.8460836,12.637782,-9.172596,18.803223,25.780163,11.026496,6.4286714,0.31422132,26.264452,4.1426773,11.056364,-0.3505668,20.447329,32.421154,15.621708,-17.535313,-12.835781,-11.358076,-0.0013253968,-8.309642,12.558801,9.10204,9.287445
AICA Ribonucleotide,-4.0682793,7.8316927,4.341404,-2.4938004,-3.2623625,-15.153497,4.730399,11.753326,-4.0576696,-3.5948744,7.573193,-7.100824,14.070626,18.734123,8.334281,3.7168808,-0.12664497,17.50569,2.1309178,7.7279487,0.59321034,14.886427,22.89304,11.150129,-13.287424,-8.6139,-8.069413,0.014701471,-5.8558564,8.104279,6.968046,5.864364
AICA_Ribonucleotide,-4.0682793,7.8316927,4.341404,-2.4938004,-3.2623625,-15.153497,4.7303996,11.753326,-4.0576696,-3.5948744,7.573193,-7.100823,14.070626,18.734121,8.334281,3.7168808,-0.12664497,17.50569,2.1309178,7.7279487,0.59321034,14.886429,22.893038,11.150129,-13.287424,-8.6139,-8.069413,0.014701478,-5.8558564,8.104279,6.968046,5.864363
AKT inhibitor VIII,-7.5263624,11.248188,5.592691,-4.748985,-2.6613033,-33.504375,4.7012844,19.578545,-9.8360615,-7.709956,15.352357,-14.162494,19.17004,28.476929,9.937786,8.667828,2.6754167,30.70843,5.641407,14.891627,-1.3383465,23.647852,40.4224,16.578169,-18.221027,-14.921288,-7.9857965,-1.2576417,-8.163378,12.786559,10.541458,9.089461
AKT_inhibitor_VIII,-7.5263624,11.248189,5.592691,-4.7489853,-2.6613033,-33.504383,4.701285,19.578545,-9.8360615,-7.7099566,15.352357,-14.162493,19.170038,28.476929,9.937787,8.667827,2.6754167,30.708427,5.641407,14.891627,-1.3383465,23.64785,40.4224,16.57817,-18.22103,-14.921288,-7.985797,-1.2576418,-8.163378,12.786561,10.541458,9.089461
Alectinib,-5.4119096,9.629765,5.751329,-5.034691,-1.7427769,-26.562967,6.428164,14.257892,-8.014283,-5.635351,10.465416,-14.031791,18.082352,25.255457,9.952722,3.8078783,2.512288,24.197567,2.3835893,12.707071,-0.026898265,20.863544,34.83485,14.50978,-18.170248,-11.025954,-5.9373064,-0.79126984,-7.3661995,9.444756,10.129612,6.8959117
Alisertib,-7.49259,11.749165,5.605308,-3.0523658,-4.4188194,-28.03348,3.53652,19.134775,-7.719162,-6.548938,14.593654,-10.462062,19.3564,27.065542,10.906136,8.214507,0.91911453,28.72602,5.270609,12.176791,-0.83746827,21.980844,35.632557,16.234182,-17.344545,-13.94624,-10.963416,-0.44883972,-8.284395,13.235699,9.339222,9.909182
Alpelisib,-5.4529905,9.706093,5.3654613,-3.6590283,-3.487498,-20.782658,5.344512,14.730921,-5.849364,-4.9482465,10.035338,-9.191646,17.479359,23.484041,10.232799,4.599981,0.45289394,22.482801,3.0735328,10.239432,0.2904772,18.823896,29.641266,13.728165,-16.168179,-10.726856,-8.866682,-0.2841031,-7.242649,10.311332,8.868659,7.456641
AMG-319,-5.5706263,8.216663,3.6907372,-2.7969937,-2.6070905,-22.72534,2.494618,14.639723,-6.660526,-5.4229717,11.491073,-8.481963,13.578001,20.037415,7.2889013,7.2102685,1.0411742,22.051685,4.848156,9.759051,-1.0822519,16.542921,27.63292,11.698402,-12.141081,-10.927001,-6.935601,-0.8388806,-5.7192492,9.813436,6.978027,7.035673
AMG900,-7.499294,10.955761,4.778406,-2.8848028,-3.8851647,-29.760195,2.7176356,19.035408,-8.324038,-7.213659,15.330847,-10.567643,17.462309,25.728882,9.544863,9.07651,1.6932367,28.88802,5.9403152,12.493624,-1.8025552,20.978846,35.63994,15.518622,-16.133675,-14.54189,-9.850837,-0.61947644,-7.766582,13.079512,8.847453,9.629602
Amuvatinib,-6.0480227,10.123616,4.7499657,-2.7967267,-3.2414217,-24.987587,3.7299097,15.506239,-7.02192,-5.33624,12.0656185,-10.650817,16.450584,23.148155,9.10199,6.3625774,1.701616,24.296234,3.6709704,11.182842,-0.3465404,18.937134,31.375723,14.149609,-15.560919,-11.6081085,-8.473817,-0.2648681,-6.996954,10.470396,8.41408,7.8699884
Anastrozole,-3.994441,6.429363,3.524991,-2.2649276,-2.0506513,-15.2690735,2.9975886,9.818327,-4.4169564,-3.849235,6.9537725,-6.5274506,11.427699,15.535118,6.6880116,3.009254,0.71599674,15.440028,1.7640841,7.0111365,-0.5593865,12.322015,20.23846,8.758576,-10.566304,-7.2666903,-4.904521,0.0062565804,-4.770647,6.5406456,6.1177106,5.217809
Apitolisib,-5.7228837,10.555173,5.9354935,-4.2064724,-3.0722132,-25.858034,6.17205,15.530552,-7.5691795,-5.531451,11.263863,-12.882476,18.985699,26.012608,11.086129,4.540726,1.8199502,25.186876,2.695641,12.186789,0.25217724,21.279673,35.012936,15.611813,-18.970661,-12.020916,-8.586972,-0.30084425,-7.956111,10.804545,10.17051,7.682852
AR-42,-3.9661965,6.4160666,3.984356,-2.5730445,-2.24153,-15.954279,3.7096355,10.390789,-4.5895953,-4.2105904,7.329888,-7.166149,12.137745,16.551708,7.022609,2.8713596,0.9171194,16.30253,1.5757811,7.5122924,-0.75466377,13.153869,21.740063,9.260364,-11.677185,-8.167815,-5.266744,0.14037468,-5.1554933,6.8283367,6.685773,5.2760634
Ara-G,-3.1657374,5.854739,3.0364666,-2.6660864,-1.8794191,-14.30471,3.7790437,9.66473,-4.338858,-3.2763278,6.7001433,-6.791295,10.722695,15.136312,5.96387,4.0565333,0.37811616,14.660119,2.707158,7.1012745,0.3592729,12.5371685,19.889643,8.82758,-10.063336,-7.183075,-5.30175,-0.7074428,-4.337548,6.6579113,5.5445485,4.4127884
ARRY-520,-5.2142453,9.283875,5.488258,-3.1222045,-3.507225,-20.511053,4.6503596,13.983493,-5.7607903,-4.8935714,10.002086,-9.119364,16.706083,22.289686,9.809804,4.056555,0.79044837,21.606754,2.5363634,9.643178,-0.13186885,17.964281,28.594841,13.021023,-15.741526,-10.46656,-8.397983,-0.047325373,-7.199388,9.872768,8.495403,7.321274
AS601245,-5.4162865,8.279854,3.7891366,-2.1004982,-3.1051085,-21.066486,2.449091,13.774808,-5.793108,-5.1700964,10.687875,-7.6795855,13.431686,19.236116,7.6468525,5.8770084,1.1155111,21.008764,3.7157958,9.054236,-1.1042374,15.481755,25.971851,11.643178,-12.658003,-10.435335,-7.586188,-0.1524067,-6.0285506,9.555956,6.8002043,7.209345
AS605240,-3.6605508,6.4111733,2.614284,-1.1172053,-2.7483299,-13.688042,1.5072567,9.692061,-3.5573115,-2.857128,7.7784033,-4.9359026,9.760815,13.65059,5.2747145,4.7170243,0.35530537,14.436922,2.8659422,6.1298976,0.087583534,11.092636,17.297478,8.436526,-8.55848,-7.0100546,-6.4657664,-0.28690347,-4.2194686,6.9668183,4.481811,5.187373
ASLAN002,-7.221765,11.396965,5.357192,-3.121153,-4.597056,-27.1248,3.4450922,18.780212,-7.463034,-6.611222,14.370139,-9.757967,18.913769,26.56566,10.816363,7.932817,0.6774009,28.23322,5.2997584,11.765732,-0.9703836,21.35757,34.6396,15.8376,-17.15771,-13.916673,-11.120345,-0.5084472,-8.244347,13.349457,9.178769,9.9222145
AST-1306,-6.49414,10.076162,4.756675,-2.5560765,-3.9540389,-24.191805,3.0790555,16.538612,-6.688271,-5.91859,12.563926,-8.911296,16.62627,23.296972,9.461169,6.974548,0.7891328,24.902687,4.304469,10.484275,-0.96604276,18.759674,30.710352,13.940177,-15.067054,-12.296296,-9.487576,-0.1770014,-7.180757,11.377313,8.21168,8.626581
AT-7519,-4.4121647,8.33717,4.2771096,-2.3604665,-3.2515016,-18.902395,3.7017078,12.295083,-4.836772,-4.155189,9.111353,-8.194956,14.090633,19.571844,8.484897,3.7871275,0.67630434,19.560148,2.4186258,8.597279,-0.0990961,15.529718,24.989958,11.996041,-14.529221,-9.452581,-8.084034,0.037536245,-6.570112,9.244981,7.1405954,6.6964846
AT13148,-4.256876,6.4530735,3.327042,-2.1788628,-2.1683607,-17.14961,2.7087,10.945497,-4.8284025,-4.3470283,8.163204,-6.8101826,11.062192,15.954097,6.418604,4.046463,1.0260249,16.894878,2.636465,7.4975004,-1.0009942,12.760071,21.693909,9.391569,-10.868173,-8.49668,-5.5829554,-0.18900059,-4.916132,7.386088,6.002632,5.4914675
AT7867,-4.0856977,6.614991,3.5414648,-2.6843498,-1.6833858,-19.253845,3.4742572,10.847666,-5.5012116,-4.3799376,8.276968,-8.858011,11.496332,16.927126,6.5150447,3.5867236,1.87087,17.731777,2.2519867,8.57729,-0.817692,13.767507,23.911287,10.212077,-12.345659,-8.700074,-5.061889,-0.3184569,-5.1969867,7.250432,6.5291834,5.244674
Avagacestat,-7.255665,12.386649,6.3244777,-3.2472458,-5.280395,-24.442934,4.8681335,19.23026,-6.46108,-6.0285325,13.199834,-8.884628,20.80113,27.918594,12.623288,7.0306797,-0.38661492,28.067223,4.886096,11.419127,0.106804684,22.070541,34.431866,16.866503,-18.764393,-13.621425,-12.745002,-0.024291702,-8.930837,13.834498,9.942926,9.95995
AX15836,-7.5575213,14.182892,8.137696,-5.1006107,-4.3987646,-34.03395,7.619844,20.459162,-9.508399,-7.245916,15.1385975,-16.705608,25.267647,34.5021,14.526074,5.609078,2.3019729,33.412727,3.0453036,15.893875,-0.06859216,27.94571,45.51168,20.402689,-25.283138,-15.747976,-11.427369,-0.106190324,-11.018173,14.254334,13.3762455,10.621715
Axitinib,-5.435987,8.44359,4.023644,-2.2271526,-3.246476,-21.690733,2.7106328,14.149106,-5.998844,-5.381163,11.02034,-8.181033,14.002263,20.039757,7.834224,5.9351945,1.0503885,21.663721,3.6251411,9.353896,-1.2333442,16.170069,26.912437,11.908349,-13.242405,-10.923063,-7.7386684,-0.13752112,-6.3175664,9.72801,7.1209273,7.371286
AZ191,-5.497798,8.744457,4.797117,-3.563205,-2.3050447,-24.51791,4.2974916,14.083597,-7.339937,-5.6344604,10.911394,-11.279877,15.589283,22.191961,8.678463,4.89381,2.0600038,22.816635,2.959167,10.842051,-0.9575201,18.224121,31.073042,12.974739,-15.30768,-11.1406975,-6.5252705,-0.5066017,-6.5321813,9.293271,8.546485,6.889789
AZ20,-4.99855,9.026556,4.8878155,-2.9922707,-2.7980936,-22.496693,4.605874,13.61978,-6.2582784,-4.837076,10.233512,-10.649935,15.594161,21.87721,8.761749,4.666393,1.5094857,21.891268,2.4880445,10.395745,-0.23097967,17.779564,29.234383,12.994753,-15.653235,-10.577284,-7.310156,-0.10156274,-6.843612,9.206181,8.355485,6.7498546
AZ6102,-5.072513,8.448167,4.4581356,-3.7757616,-2.0805101,-24.652395,4.5852103,13.837748,-7.377906,-5.674867,10.693473,-11.56002,15.092197,21.970665,8.200899,5.176001,1.9921776,22.578957,3.068296,11.181109,-0.8254364,18.089659,30.753506,12.636634,-15.215633,-11.063137,-5.895138,-0.6393028,-6.529131,9.194618,8.583363,6.642855
AZ628,-6.5464315,9.760815,4.869985,-3.3618903,-3.131563,-25.011469,3.7768297,16.025444,-7.2419996,-6.2670603,11.978018,-9.9634,16.842558,23.571224,9.300151,6.268071,1.382971,24.703768,3.820194,11.151756,-1.1393229,19.001934,31.736046,13.572993,-15.122268,-11.934074,-7.813389,-0.38852093,-6.953093,10.517687,8.808406,8.249841
AZ960,-4.8748207,7.629646,3.5309262,-2.445114,-2.776441,-19.287663,2.7179356,12.858682,-5.523897,-4.683606,9.670601,-7.408554,12.889208,18.356054,7.3161263,5.4668965,0.7117619,19.506348,3.5443788,8.443704,-0.69062054,14.859848,24.441751,10.855194,-11.8935795,-9.550924,-6.9896364,-0.44921064,-5.5187883,8.829125,6.4989295,6.5970373
AZD0156,-5.4012694,9.393662,5.773986,-4.3273335,-2.357867,-25.241343,5.5486264,14.41345,-7.584218,-5.860207,10.768311,-12.323456,17.492182,24.363644,10.081402,4.077876,1.8177211,23.785934,2.5143673,11.571249,-0.64387447,19.862982,33.183117,13.7490225,-17.311403,-11.360457,-6.474562,-0.43345454,-7.406724,9.780227,9.857499,7.0887766
AZD1152-HQPA,-6.4107404,10.698997,6.3859506,-4.2662096,-3.5248702,-26.416225,5.6414285,16.915216,-7.836112,-6.6896777,12.289281,-11.78105,19.783005,27.049707,11.686951,5.1446266,1.1102318,26.670746,3.2975976,11.968184,-1.0043012,21.748314,35.80139,15.272829,-18.731968,-13.107479,-8.697949,-0.17470106,-8.340719,11.548449,10.61743,8.629579
AZD1208,-4.4219003,8.2007,4.332951,-2.7667959,-2.7047417,-20.302246,4.153272,12.080201,-5.589404,-4.2770133,9.359772,-9.644109,14.056677,19.677723,7.687952,4.0569496,1.7265446,19.597742,2.1236496,9.642106,0.032794505,16.032093,26.272272,11.867357,-14.131026,-9.478786,-6.8924913,-0.23040888,-6.1615973,8.406444,7.5115542,6.1366525
AZD1332,-4.8929667,8.410859,4.295776,-2.4111068,-3.356004,-20.3774,3.1053605,13.507089,-5.677955,-4.91328,10.224968,-8.064172,14.409613,20.169538,8.721816,4.844118,0.5618733,20.945673,3.118156,8.762401,-0.8462789,16.164274,26.294832,11.916046,-14.10792,-10.38267,-7.941242,-0.008554786,-6.6079326,9.807611,7.3767095,7.2303348
AZD1390,-5.359198,9.372608,5.886662,-4.672267,-2.4908726,-25.828661,5.6620646,14.611245,-7.7215676,-5.9644666,11.063232,-12.617959,17.978264,25.130665,10.37132,3.9844227,1.7372494,24.40623,2.518025,11.850955,-0.68576145,20.464653,33.935944,14.01572,-17.944971,-11.695271,-6.6381865,-0.48505878,-7.635731,10.228958,10.139438,7.250961
AZD1480,-4.626178,7.541498,3.374305,-2.06591,-3.0360332,-18.544043,2.3863807,12.626802,-5.140884,-4.418803,9.589716,-6.8431516,12.405804,17.759464,7.345804,5.350599,0.49126434,19.074953,3.5765915,7.926692,-0.6535605,14.319073,23.449902,10.805045,-11.912957,-9.525154,-7.5210924,-0.27573922,-5.5948467,9.080641,6.160727,6.5636444
AZD1775,-6.1161118,10.417829,5.951372,-4.3473816,-2.7870572,-27.396471,5.3848896,16.058466,-8.184056,-6.2483907,12.075061,-12.847623,18.830652,26.124907,10.75074,5.047228,1.9044932,26.054506,3.0975335,12.385091,-0.70431125,21.354082,35.670414,15.055287,-18.273071,-12.429512,-7.570671,-0.43316513,-7.966762,10.881744,10.266783,8.026914
AZD2014,-5.124308,9.490359,5.536549,-4.3218064,-2.3576622,-25.060715,5.948094,14.184176,-7.561108,-5.367079,10.556796,-12.875961,17.424067,24.258553,9.737947,4.3177867,2.0376847,23.449713,2.4289706,11.877279,0.025222443,20.037182,33.18932,14.095875,-17.453568,-11.186915,-6.7737346,-0.5727241,-7.3151984,9.609899,9.684769,6.773775
AZD3514,-5.922818,10.715544,6.6469097,-5.593931,-2.4470284,-25.948711,7.6729465,15.713638,-7.9427223,-5.4394097,10.541439,-13.965917,20.488852,27.403173,11.733688,3.55132,2.1886334,25.431288,2.360389,12.989364,0.89413553,22.584742,36.978355,16.29285,-19.88944,-11.634444,-8.096512,-0.7572109,-7.928224,10.367028,11.011058,7.322021
AZD3759,-5.6452856,10.010835,5.247852,-3.3912168,-3.4608831,-23.76986,4.56071,15.292169,-6.6370225,-5.315474,11.339389,-10.436193,17.34289,24.034363,10.008634,5.3341045,0.95665586,24.022959,3.3969977,10.828963,-0.16537002,19.41876,31.39089,14.250574,-16.75234,-11.484134,-8.850046,-0.41608754,-7.5634174,10.895411,8.865053,7.9229407
AZD4205,-5.990229,10.066399,5.7267857,-4.260258,-2.8439193,-26.60471,5.5751224,15.919596,-7.8915625,-6.194672,11.792541,-12.540783,18.411863,25.736034,10.367435,5.274739,1.7261554,25.544136,3.182942,12.217211,-0.5876609,21.01251,34.919796,14.797803,-17.858097,-12.395403,-7.7431064,-0.533607,-7.688306,10.716446,10.023343,7.8129725
AZD4547,-5.310367,9.210127,5.356832,-4.009019,-2.67329,-24.826765,5.7870026,14.329288,-7.4852867,-5.9411077,10.470458,-12.379992,17.286373,24.056576,9.936637,3.962165,1.9838016,23.657618,1.9640907,11.518687,-0.7607523,19.529318,32.85757,13.871158,-17.615507,-11.660231,-6.9554214,-0.08045183,-7.3401184,9.462334,9.706166,7.1842065
AZD4877,-6.2396493,10.329952,6.1490445,-4.1273913,-3.2694461,-26.599976,5.401838,16.273827,-7.5068073,-6.787192,11.84651,-11.598177,18.901545,26.119085,11.33397,4.1314125,1.7744868,26.205914,2.7149928,12.0631275,-1.4267368,20.691816,34.91917,14.892228,-19.0653,-12.839229,-7.993729,0.18204807,-8.576816,11.364906,10.565216,8.626431
AZD5363,-5.140115,8.933014,5.0926666,-3.4891727,-2.6878583,-22.181057,5.1281734,13.757999,-6.334582,-5.1339116,9.790761,-10.484682,16.099861,22.30051,9.402943,4.1319866,1.3754371,21.959726,2.4878082,10.361326,-0.312199,18.00124,29.816498,13.165175,-16.043716,-10.582722,-7.2893176,-0.14140578,-6.877154,9.314972,8.694195,6.8313627
AZD5438,-4.937788,8.266694,4.349841,-1.9551845,-3.3218741,-20.020638,3.0131125,12.972241,-5.396106,-4.9191465,9.970414,-8.087463,14.062458,19.613884,8.406075,4.3617163,0.81400776,20.395218,2.4155614,8.520594,-1.217025,15.527014,25.659084,11.52641,-13.950924,-10.31264,-7.5789557,0.41192538,-6.4692726,9.080575,7.36912,7.016167
AZD5582,-9.523119,19.71051,14.065128,-11.4782505,-5.1209097,-48.9737,18.340961,28.496754,-14.595869,-11.153243,18.359762,-29.11953,41.223125,55.403114,23.298758,4.704281,3.7336574,48.54323,1.286444,26.398222,1.2591003,44.794563,71.91184,30.620098,-41.71766,-22.507948,-13.652662,-0.21572867,-16.708487,18.667944,23.56491,13.4557705
AZD5991,-8.908459,14.547021,7.124893,-3.9319048,-5.4769,-36.270042,5.42199,23.006533,-10.066224,-8.480424,17.913223,-14.9628725,24.359467,34.24734,13.991771,8.521868,2.360937,35.941906,4.8776546,15.982831,-1.3585079,27.737627,46.044037,20.78483,-23.665014,-18.124424,-13.308711,0.14044222,-10.650149,15.897245,12.65002,11.981338
AZD6094,-5.0418577,7.475979,3.2513485,-2.4821973,-2.3053122,-20.659931,2.1007376,13.096735,-6.0792003,-4.8345246,10.471595,-7.6768637,12.177819,17.980915,6.531594,6.5731454,0.98517287,19.883013,4.37488,8.771251,-0.97103864,14.834188,24.932673,10.506292,-10.810327,-9.78534,-6.152802,-0.7668656,-5.109666,8.791614,6.2794952,6.349061
AZD6482,-5.2529693,8.543053,4.6639194,-3.4309402,-2.4636385,-22.099514,4.424485,13.500473,-6.514443,-5.129025,9.86553,-10.143393,15.28018,21.226072,8.651747,4.4476986,1.6460873,21.3994,2.6826909,10.18243,-0.4234089,17.307817,28.935886,12.529529,-14.722372,-10.300626,-6.77354,-0.35374707,-6.2939024,8.96347,8.208294,6.664627
AZD6738,-4.9551625,9.050415,4.858723,-2.897695,-2.8845205,-22.440775,4.521622,13.642386,-6.2795258,-4.774845,10.346386,-10.643562,15.64207,21.902088,8.841125,4.7731056,1.4249108,21.899853,2.500832,10.277899,-0.24225044,17.843954,29.23687,13.00706,-15.630195,-10.647734,-7.4479136,-0.0512726,-6.8198395,9.228747,8.333122,6.7750683
AZD7762,-4.1634083,7.835404,4.258857,-2.4236493,-2.9933147,-18.397894,3.9270885,11.677583,-4.9555607,-4.1216507,8.700903,-8.427137,13.713312,18.918768,8.041116,3.665141,0.86304843,18.751617,2.0043697,8.54414,-0.11731294,15.183845,24.496994,11.354135,-13.914533,-9.149495,-7.2330794,0.107263505,-6.198162,8.458153,7.0940337,6.158071
AZD8055,-5.1235175,9.417655,5.6284695,-4.4499707,-2.2516737,-25.102062,6.176072,14.132935,-7.6960425,-5.368204,10.367696,-13.132353,17.525808,24.353565,10.007087,4.0524845,2.1284435,23.40306,2.2831323,11.847428,0.069814205,20.15415,33.556896,14.20795,-17.705677,-11.191308,-6.7060504,-0.544694,-7.258373,9.501762,9.829863,6.6215816
AZD8186,-5.7489734,9.793185,5.3581157,-3.8168502,-3.0715597,-23.830912,4.8280063,15.147261,-7.06299,-5.4464397,10.9949465,-10.8198395,17.535454,24.00318,10.125045,5.001755,1.195996,23.78823,3.1825058,10.9421,-0.2143396,19.57848,31.865458,14.010073,-16.515177,-11.318937,-8.0529585,-0.44920313,-7.2454267,10.380484,9.126259,7.633636
AZD8835,-5.1401277,9.703535,6.0505457,-4.17953,-2.853881,-24.315022,5.6173577,14.503457,-7.2357764,-5.3831143,10.698746,-11.965728,18.181393,24.765005,10.889055,3.84123,1.2679114,23.803839,2.3416822,11.160288,-0.24667722,20.190977,32.91709,14.102523,-18.043812,-11.320457,-7.315198,-0.08533657,-7.8514085,10.288404,9.962822,7.2732387
